"Reporting date","Name of health care institution","Region","District","address","EDRPOU code of health care institution","Latitude","Longitude","Hospitalization","Number of artificial respirating units in health care institution","Number of recovery cases among people with confirmed COVID-19 diagnosis during reporting interval","Number of beds adaptated for hospitalization of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection","Number of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection, whoes cases wait for laboratory confirmation","Number of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection, whoes cases registered during reported period","Number of peolple with confirmed COVID-19 diagnosis, affected by SARS-CoV-2 (2019-nCoV) coronavirus infection, under medical treatment","Number of people whoes COVID-19 diagnosis confirmed during reporting period","Number of fatal cases among people with confirmed COVID-19 diagnosis during reporting interval","State"
2020-03-18,"КНП ""Івано-Франківська обласна клінічна інфекційна лікарня”","Ivano-FrankIvska",NA,"m. Ivano-FrankIvsk, vul. Getmana Sagaydachnogo, 66","01993291","48.938635828","24.719539985",6,6,0,170,6,1,0,0,0,"Suspicion"
2020-03-19,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",1,0,0,0,1,1,0,0,0,"Suspicion"
2020-03-21,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",1,0,0,0,1,1,0,0,0,"Suspicion"
2020-03-03,"КП ""Волинська обласна інфекційна лікарня"" Волинської обласної ради","Volinska",NA,"m. Lutsk, vul. Shevchenka, 30","03398983","50.74507","25.32008",1,5,0,16,1,1,0,0,0,"Suspicion"
2020-03-10,"КП ""Волинська обласна інфекційна лікарня"" Волинської обласної ради","Volinska",NA,"m. Lutsk, vul. Shevchenka, 30","03398983","50.74507","25.32008",1,5,0,16,1,1,0,0,0,"Suspicion"
2020-03-12,"КП ""Волинська обласна інфекційна лікарня"" Волинської обласної ради","Volinska",NA,"m. Lutsk, vul. Shevchenka, 30","03398983","50.74507","25.32008",1,5,0,16,1,1,0,0,0,"Suspicion"
2020-03-18,"КП ""Волинська обласна інфекційна лікарня"" Волинської обласної ради","Volinska",NA,"m. Lutsk, vul. Shevchenka, 30","03398983","50.74507","25.32008",1,5,0,16,1,1,0,0,0,"Suspicion"
2020-03-14,"КП ""Волинська обласна інфекційна лікарня"" Волинської обласної ради","Volinska",NA,"m. Lutsk, vul. Shevchenka, 30","03398983","50.74507","25.32008",2,5,0,16,2,1,0,0,0,"Suspicion"
2020-03-20,"КП ""Волинська обласна інфекційна лікарня"" Волинської обласної ради","Volinska",NA,"m. Lutsk, vul. Shevchenka, 30","03398983","50.74507","25.32008",7,5,0,16,5,1,0,0,0,"Suspicion"
2020-03-20,"КНП ""Жмеринська центральна районна лікарня""","VInnitska",NA,"m. Zhmerinka, vul. KiYivska, 288","37261811","49.061009","28.119112",1,3,0,2,1,1,0,0,0,"Suspicion"
2020-03-20,"КНП ""Вінницька центральна районна клінічна лікарня""","VInnitska",NA,"m. VInnitsya, Hmelnitske shose, 92","01982502","49.235508","28.414243",1,6,0,16,1,1,0,0,0,"Suspicion"
2020-03-19,"КНП ""Хмільницька центральна районна лікарня""","VInnitska",NA,"m. HmIlnik, vul. Monastirska, 71","01982695","49.553637292","27.948236991",3,9,0,4,1,1,0,0,0,"Suspicion"
2020-03-12,"КНП «Вінницька міська клінічна лікарня №1»","VInnitska",NA,"m. VInnitsya, vul. Hmelnitske shose, 96","05484126","49.236347324","28.414002928",1,11,0,12,1,1,0,0,0,"Suspicion"
2020-03-15,"КНП «Вінницька міська клінічна лікарня №1»","VInnitska",NA,"m. VInnitsya, vul. Hmelnitske shose, 96","05484126","49.236347324","28.414002928",2,11,0,12,1,1,0,0,0,"Suspicion"
2020-03-16,"КНП «Вінницька міська клінічна лікарня №1»","VInnitska",NA,"m. VInnitsya, vul. Hmelnitske shose, 96","05484126","49.236347324","28.414002928",6,11,0,12,2,1,0,0,0,"Suspicion"
2020-03-19,"КНП «Вінницька міська клінічна лікарня №1»","VInnitska",NA,"m. VInnitsya, vul. Hmelnitske shose, 96","05484126","49.236347324","28.414002928",9,11,0,12,2,1,0,0,0,"Suspicion"
2020-03-19,"КНП ""Бершадська окружна лікарня інтенсивного лікування""","VInnitska","Bershadskiy","m. Bershad, vul. Budkevicha, 2","01982494","48.363830569","29.511209145",1,13,0,20,1,1,0,0,0,"Suspicion"
2020-03-21,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ІНФЕКЦІЙНА ЛІКАРНЯ М. МИРНОГРАД""","Donetska",NA,"m. Mirnograd, prov. TolbuhIna, 44","31338129","48.268806571","37.276419820",4,1,0,75,3,1,0,0,0,"Suspicion"
2020-03-24,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ІНФЕКЦІЙНА ЛІКАРНЯ М. МИРНОГРАД""","Donetska",NA,"m. Mirnograd, prov. TolbuhIna, 44","31338129","48.268806571","37.276419820",6,1,0,75,6,1,0,0,0,"Suspicion"
2020-03-04,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ІНФЕКЦІЙНА ЛІКАРНЯ М.КОСТЯНТИНІВКА""","Donetska",NA,"m. KostyantinIvka, vul. Evropeyska, 17","03096940","48.499353083","37.686972210",1,2,0,90,1,1,0,0,0,"Suspicion"
2020-03-10,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ІНФЕКЦІЙНА ЛІКАРНЯ М.КОСТЯНТИНІВКА""","Donetska",NA,"m. KostyantinIvka, vul. Evropeyska, 17","03096940","48.499353083","37.686972210",2,2,0,90,1,1,0,0,0,"Suspicion"
2020-03-13,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ІНФЕКЦІЙНА ЛІКАРНЯ М.КОСТЯНТИНІВКА""","Donetska",NA,"m. KostyantinIvka, vul. Evropeyska, 17","03096940","48.499353083","37.686972210",3,2,0,90,1,1,0,0,0,"Suspicion"
2020-03-15,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО МАРІУПОЛЬСЬКОЇ МІСЬКОЇ РАДИ ""МАРІУПОЛЬСЬКА МІСЬКА ЛІКАРНЯ ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","Donetska",NA,"m. MarIupol, vul. Bahmutska, 20-A","01990660","47.115768286","37.547935870",1,6,0,40,1,1,0,0,0,"Suspicion"
2020-03-16,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО МАРІУПОЛЬСЬКОЇ МІСЬКОЇ РАДИ ""МАРІУПОЛЬСЬКА МІСЬКА ЛІКАРНЯ № 4 ІМ. І.К. МАЦУКА""","Donetska",NA,"m. MarIupol, vul. Pashkovskogo, 4","01990654","47.110023873","37.632926587",1,7,0,130,1,1,0,0,0,"Suspicion"
2020-03-16,"КП ""Дитяча лікарня імені В.Й. Башека""","Zhitomirska",NA,"m. Zhitomir, vul. Svyatoslava RIhtera, 23","42779217","50.255794","28.659639",1,NA,0,4,1,1,0,0,0,"Suspicion"
2020-03-19,"КНП ""Овруцька міська лікарня""","Zhitomirska","Ovrutskiy","m. Ovruch, vul. Tarasa Shevchenka, 106","42435766","51.32598","28.80267",1,0,0,0,1,1,0,0,0,"Suspicion"
2020-03-24,"КНП ""Хорошівська центральна районна лікарня""","Zhitomirska","HoroshIvskiy","s. Toporische, vul. Zhitomirska, 86-A","01991607","50.566570","28.642219",1,0,0,0,1,1,0,0,0,"Suspicion"
2020-03-17,"КНП ""Новоград-Волинське міськрайонне територіальне медичне об'єднання""","Zhitomirska",NA,"m. Novograd-Volinskiy, vul. NatalIYi OrzhevskoYi, 13","01991820","50.585629291","27.607596661",1,4,0,55,1,1,0,0,0,"Suspicion"
2020-03-14,"КНП ""Андрушівська центральна районна лікарня""","Zhitomirska","AndrushIvskiy","m. AndrushIvka, vul. TItova, 34","01991547","50.029632767","29.019907729",1,5,0,6,1,1,0,0,0,"Suspicion"
2020-03-14,"КНП «Житомирська обласна дитяча клінічна лікарня» Житомирської обласної ради","Zhitomirska","Zhitomirskiy","s. StanIshIvka, Skvirske shose, 6","02774119","50.230535527","28.687190713",1,9,0,36,1,1,0,0,0,"Suspicion"
2020-03-18,"КНП «Житомирська обласна дитяча клінічна лікарня» Житомирської обласної ради","Zhitomirska","Zhitomirskiy","s. StanIshIvka, Skvirske shose, 6","02774119","50.230535527","28.687190713",2,9,0,36,2,1,0,0,0,"Suspicion"
2020-03-13,"КНП ""Бердичівська міська лікарня""","Zhitomirska",NA,"m. BerdichIv, vul. Zdorov’ya, 1","01992015","49.901759","28.586652",1,16,0,16,1,1,0,0,0,"Suspicion"
2020-03-08,"Комунальне підприємство «Лікарня №1» Житомирської міської ради","Zhitomirska",NA,"m. Zhitomir, vul. Velika BerdichIvska, 70","42788614","50.255794","28.659639",1,16,0,40,1,1,0,0,0,"Suspicion"
2020-03-16,"Комунальне підприємство «Лікарня №1» Житомирської міської ради","Zhitomirska",NA,"m. Zhitomir, vul. Velika BerdichIvska, 70","42788614","50.255794","28.659639",1,16,0,40,1,1,0,0,0,"Suspicion"
2020-03-21,"КНП ""Бердичівська міська лікарня""","Zhitomirska",NA,"m. BerdichIv, vul. Zdorov’ya, 1","01992015","49.901759","28.586652",2,16,0,16,1,1,0,0,0,"Suspicion"
2020-03-18,"Комунальне підприємство «Лікарня №1» Житомирської міської ради","Zhitomirska",NA,"m. Zhitomir, vul. Velika BerdichIvska, 70","42788614","50.255794","28.659639",2,16,0,40,1,1,0,0,0,"Suspicion"
2020-03-24,"КНП ""Бердичівська міська лікарня""","Zhitomirska",NA,"m. BerdichIv, vul. Zdorov’ya, 1","01992015","49.901759","28.586652",3,16,0,16,1,1,0,0,0,"Suspicion"
2020-03-23,"КНП ""Бердичівська міська лікарня""","Zhitomirska",NA,"m. BerdichIv, vul. Zdorov’ya, 1","01992015","49.901759","28.586652",2,16,0,16,2,1,0,0,0,"Suspicion"
2020-03-06,"КНП «Обласна клінічна інфекційна лікарня» Закарпатської обласної ради»","Zakarpatska",NA,"m. Uzhgorod, vul.GriboEdova, 20a","26464978","48.638118013","22.282963181",1,6,0,100,1,1,0,0,0,"Suspicion"
2020-03-10,"КНП «Обласна клінічна інфекційна лікарня» Закарпатської обласної ради»","Zakarpatska",NA,"m. Uzhgorod, vul.GriboEdova, 20a","26464978","48.638118013","22.282963181",1,6,0,100,1,1,0,0,0,"Suspicion"
2020-03-23,"КНП «Обласна клінічна інфекційна лікарня» Закарпатської обласної ради»","Zakarpatska",NA,"m. Uzhgorod, vul.GriboEdova, 20a","26464978","48.638118013","22.282963181",9,6,0,100,1,1,0,0,0,"Suspicion"
2020-03-12,"КНП «Обласна клінічна інфекційна лікарня» Закарпатської обласної ради»","Zakarpatska",NA,"m. Uzhgorod, vul.GriboEdova, 20a","26464978","48.638118013","22.282963181",2,6,0,100,2,1,0,0,0,"Suspicion"
2020-03-18,"КНП «Обласна клінічна інфекційна лікарня» Закарпатської обласної ради»","Zakarpatska",NA,"m. Uzhgorod, vul.GriboEdova, 20a","26464978","48.638118013","22.282963181",8,6,0,100,4,1,0,0,0,"Suspicion"
2020-03-22,"КНП «Обласна клінічна інфекційна лікарня» Закарпатської обласної ради»","Zakarpatska",NA,"m. Uzhgorod, vul.GriboEdova, 20a","26464978","48.638118013","22.282963181",14,6,0,100,7,1,0,0,0,"Suspicion"
2020-03-19,"КНП «Обласна клінічна інфекційна лікарня» Закарпатської обласної ради»","Zakarpatska",NA,"m. Uzhgorod, vul.GriboEdova, 20a","26464978","48.638118013","22.282963181",8,6,0,100,8,1,0,0,0,"Suspicion"
2020-03-20,"КП ""Токмацька БЛІЛ"" ТМР","ZaporIzka",NA,"m. Tokmak, vul. Tsentralna, 55M","41477873","47.255713330","35.708740805",1,4,0,15,1,1,0,0,0,"Suspicion"
2020-03-24,"КНП ""ТМО ""БЛІЛ та швидкої мед.допомоги"" ММР ЗО (відокремлений підрозділ ""Інфекційна лікарня"")","ZaporIzka",NA,"m. MelItopol, vul. KIzIyarska,38","05498720","46.865809024","35.395828325",6,20,0,100,6,1,0,0,0,"Suspicion"
2020-03-24,"КНП ""Київська обласна клінічна лікарня""","KiYivska",NA,"m. KiYiv, vul. BoggovutIvska, 1","01993701","50.447844985","30.524776820",1,0,0,0,1,1,0,0,0,"Suspicion"
2020-03-13,"КНП ""Київська обласна клінічна лікарня""","KiYivska",NA,"m. KiYiv, vul. BoggovutIvska, 1","01993701","50.447844985","30.524776820",2,0,0,0,1,1,0,0,0,"Suspicion"
2020-03-17,"КНП ""Київська обласна клінічна лікарня""","KiYivska",NA,"m. KiYiv, vul. BoggovutIvska, 1","01993701","50.447844985","30.524776820",6,0,0,0,4,1,0,0,0,"Suspicion"
2020-03-14,"2. Комунальне некомерційне підприємство Білоцерківської міської  ради «Білоцерківська міська лікарня № 3»","KiYivska",NA,"m. BIla Tserkva, vul. Karbisheva, 12","01994592","49.795975","30.137777",1,3,0,10,1,1,0,0,0,"Suspicion"
2020-03-22,"2. Комунальне некомерційне підприємство Білоцерківської міської  ради «Білоцерківська міська лікарня № 3»","KiYivska",NA,"m. BIla Tserkva, vul. Karbisheva, 12","01994592","49.795975","30.137777",9,3,0,10,6,1,0,0,0,"Suspicion"
2020-03-23,"1. КОМУНАЛЬНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВОКИЇВСЬКОЇ ОБЛАСНОЇ РАДИ ""КИЇВСЬКА ОБЛАСНА ДИТЯЧА ЛІКАРНЯ""","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. Hreschatik, 83","01994451","50.318723071","30.295198377",1,5,0,15,1,1,0,0,0,"Suspicion"
2020-03-23,"7. Комунальне некомерційне підприємство Васильківської районної ради «Васильківська центральна районна лікарня»","KiYivska","VasilkIvskiy","m. VasilkIv, vul. DekabristIv, 87","01994385","50.201378217","30.312494273",1,8,0,34,1,1,0,0,0,"Suspicion"
2020-03-18,"10. Комунальне некомерційне підприємство  «Броварська багатопрофільна клінічна лікарня» БРР БМР","KiYivska",NA,"m. Brovari, vul. Shevchenko, 14","01994497","50.510931013","30.764942274",1,14,0,31,1,1,0,0,0,"Suspicion"
2020-02-28,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",1,6,0,135,1,1,0,0,0,"Suspicion"
2020-03-12,"КНП «Рубіжанська центральна міська лікарня» Рубіжанської міської ради Луганської області","Luganska",NA,"m. RubIzhne, vul. Studentska, 19","01983683","49.024594188","38.357225009",1,6,0,30,1,1,0,0,0,"Suspicion"
2020-03-19,"КНП «Рубіжанська центральна міська лікарня» Рубіжанської міської ради Луганської області","Luganska",NA,"m. RubIzhne, vul. Studentska, 19","01983683","49.024594188","38.357225009",2,6,0,30,1,1,0,0,0,"Suspicion"
2020-03-13,"КНП «Рубіжанська центральна міська лікарня» Рубіжанської міської ради Луганської області","Luganska",NA,"m. RubIzhne, vul. Studentska, 19","01983683","49.024594188","38.357225009",2,6,0,30,2,1,0,0,0,"Suspicion"
2020-03-23,"КНП «Рубіжанська центральна міська лікарня» Рубіжанської міської ради Луганської області","Luganska",NA,"m. RubIzhne, vul. Studentska, 19","01983683","49.024594188","38.357225009",2,6,0,30,2,1,0,0,0,"Suspicion"
2020-03-18,"КНП ""Новороздільська міська лікарня""","LvIvska",NA,"m. Noviy RozdIl, vul. Vinnichenka, 37","20764314","49.46961","24.13861",1,0,0,0,1,1,0,0,0,"Suspicion"
2020-03-13,"КНП ЛОР ""Львівська обласна інфекційна клінічна лікарня""","LvIvska",NA,"m. LvIv, vul. Pekarska, 54","01984263","49.832896304","24.050196072",1,10,0,410,1,1,0,0,0,"Suspicion"
2020-02-10,"КНП ""Миколаївський обласний центр лікування інфекційних хвороб"" Миколаївської обласної ради","MikolaYivska",NA,"m. MikolaYiv, vul. KosmonavtIv, 43","43443474","46.936571275","32.035677703",1,5,0,150,1,1,0,0,0,"Suspicion"
2020-03-11,"КНП ""Миколаївський обласний центр лікування інфекційних хвороб"" Миколаївської обласної ради","MikolaYivska",NA,"m. MikolaYiv, vul. KosmonavtIv, 43","43443474","46.936571275","32.035677703",1,5,0,150,1,1,0,0,0,"Suspicion"
2020-03-14,"КНП ""Миколаївський обласний центр лікування інфекційних хвороб"" Миколаївської обласної ради","MikolaYivska",NA,"m. MikolaYiv, vul. KosmonavtIv, 43","43443474","46.936571275","32.035677703",3,5,0,150,1,1,0,0,0,"Suspicion"
