"","Region","District","Name of health care institution","Health care institution address","Latitude","Longitude","Date and time of data actuality (end of reporting interval)","Reporting date","EDRPOU code of health care institution","Number of artificial respirating units in health care institution","Кількість випадків одужання серед осіб із підтвердженим діагнозом COVID-19 протягом звітного періоду","Number of recovery cases among people with confirmed COVID-19 diagnosis during reporting interval","Number of beds adaptated for hospitalization of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection","Number of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection, whoes cases wait for laboratory confirmation","Number of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection, whoes cases registered during reported period","Number of peolple with confirmed COVID-19 diagnosis, affected by SARS-CoV-2 (2019-nCoV) coronavirus infection, who refused hospitalization","Number of peolple with confirmed COVID-19 diagnosis, affected by SARS-CoV-2 (2019-nCoV) coronavirus infection, under medical treatment","Number of peolple with confirmed COVID-19 diagnosis, who refused hospitalization during reporting inteval","Number of people whoes COVID-19 diagnosis confirmed during reporting period","Number of fatal cases among people with confirmed COVID-19 diagnosis during reporting interval","Note","State"
"1902","Запорізька","-","КНП ""Спеціалізована медико-санітарна частина""","м. Енергодар, вул. Будівельників, 33","47.501506722","34.634185914",2020-03-21 09:00:00,2020-03-20,"42594137",4,0,0,30,0,0,0,0,0,0,0,"30 ліжок (20 дорослих, 10 дитячих)","Не виявлено"
"1903","Запорізька","Веселівський","КП ""Веселівська багатопрофільна лікарня інтенсивного лікування""","смт. Веселе, вул. Горького, 2А","47.018487189","34.908776219",2020-03-21 09:00:00,2020-03-20,"41955911",5,0,0,10,0,0,0,0,0,0,0,"10 ліжок","Не виявлено"
"1904","Запорізька","Приморський","КП ""Приморська центральна районна лікарня""","м. Приморськ, вул. Морська, 74","46.724143180","36.358452487",2020-03-21 09:00:00,2020-03-20,"01992989",5,0,0,12,0,0,0,0,0,0,0,"12 ліжок (6 дитячих, 6 дорослих)","Не виявлено"
"1905","Запорізька",NA,"КНП ""Кам'янська-Дніпровська центральна районна лікарня""","м. Кам'янка-Дніпровська, вул Набережна, 130","47.487090103","34.416736211",2020-03-21 09:00:00,2020-03-20,"01992854",6,0,0,25,0,0,0,0,0,0,0,"25 ліжок, 1 бокс на 2 ліжка (доросле+дитяче)","Не виявлено"
"1906","Запорізька","Пологівський","КНП "" Пологівська багатопрофільна лікарня інтенсивного лікування""","м. Пологи, вул. ім. Героя України Сацького В.А.,6 / вул. І.Чуберка, 90","47.481971585","36.247797685",2020-03-21 09:00:00,2020-03-20,"01992972",8,0,0,20,0,0,0,0,0,0,0,"20 ліжок,  2 бокси по 3 ліжка","Не виявлено"
"1907","Запорізька","Якимівський","КНП ""Якимівська центральна районна лікарня""","смт. Якимівка, вул. Центральна, 30","46.707021478","35.168084902",2020-03-21 09:00:00,2020-03-20,"01993032",8,0,0,25,0,0,0,0,0,0,0,"25 ліжок","Не виявлено"
"1908","Запорізька","Василівський","КНП ""Дніпрорудненська багатопрофільна міська лікарня""","м. Дніпрорудне, вул. Зелена, 2","47.389688873","35.010935204",2020-03-21 09:00:00,2020-03-20,"02005131",8,0,0,30,0,0,0,0,0,0,0,"30 ліжок, 10 боксів","Не виявлено"
"1909","Запорізька","-","КНП ""Мелітопольська центральна районна лікарня""","м. Мелітополь, вул.Кізіярська,55","46.871115695","35.394588602",2020-03-21 09:00:00,2020-03-20,"01992877",8,0,0,32,0,0,0,0,0,0,0,"32 ліжка, 9 боксів","Не виявлено"
"1910","Запорізька","-","КНП ""Бердянське територіальне медичне об'єднання""","м. Бердянськ, вул. Консульська, 23","46.760974884","36.786884491",2020-03-21 09:00:00,2020-03-20,"39029713",19,0,0,40,0,0,0,0,0,0,0,"40 ліжок (20 дорослих, 20 дитячих), боксів - 18. На випадок погіршення епідеміологічної обстановки - план розгортання госпітальної бази (інфкційний корпус 100 ліжок)","Не виявлено"
"1911","Київська","Вишгородський","КНП ""Вишгородський районний центр первинної медико-санітарної допомоги""","м. Вишгород, вул. Кургузова, 1","50.581253814","30.476355722",2020-03-21 09:00:00,2020-03-20,"38423901",0,0,0,2,0,0,0,0,0,0,0,NA,"Не виявлено"
"1912","Київська","Баришівський","КНП ""Баришівська центральна районна лікарня""","смт. Баришівка, вул. Київський шлях, 126","50.366249180","31.306350970",2020-03-21 09:00:00,2020-03-20,"01994379",3,0,0,7,0,0,0,0,0,0,0,NA,"Не виявлено"
"1913","Київська","-","КНП ""Переяслав-Хмельницька центральна районна лікарня""","м. Переяслав, вул. Богдана Хмельницького, 137","50.064280878","31.440849524",2020-03-21 09:00:00,2020-03-20,"01994161",3,0,0,10,0,0,0,0,0,0,0,NA,"Не виявлено"
"1914","Київська","Кагарлицький","КНП ""Кагарлицька центральна районна лікарня""","м. Кагарлик, вул. Паркова, 10","49.862917580","30.823122500",2020-03-21 09:00:00,2020-03-20,"01994416",3,0,0,10,0,0,0,0,0,0,0,NA,"Не виявлено"
"1915","Київська","Тетіївський","КНП ""Тетіївська центральна районна лікарня""","м. Тетіїв, вул. Цвіткова, 26","49.363398827","29.684158174",2020-03-21 09:00:00,2020-03-20,"00994221",3,0,0,10,0,0,0,0,0,0,0,NA,"Не виявлено"
"1916","Київська","Яготинський","КНП ""Яготинська центральна районна лікарня""","м. Яготин, вул. Незалежності, 71","50.270673524","31.763791993",2020-03-21 09:00:00,2020-03-20,"01994422",3,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
"1917","Київська","Таращанський","КНП ""Таращанська центральна районна лікарня""","м. Тараща, вул. Шевченка, 66","49.557990888","30.499331485",2020-03-21 09:00:00,2020-03-20,"01994215",5,0,0,5,0,0,0,0,0,0,0,NA,"Не виявлено"
"1918","Київська","Києво-Святошинський","КНП ""Київська обласна дитяча лікарня""","м. Боярка, вул. Хрещатик, 83","50.318723071","30.295198377",2020-03-21 09:00:00,2020-03-20,"01994451",5,0,0,15,0,0,0,0,0,0,0,NA,"Не виявлено"
"1919","Київська","Макарівський","КНП ""Макарівська центральна районна лікарня""","м. Макарів, вул. Б.Хмельницького, 62-А","50.463586","29.799485",2020-03-21 09:00:00,2020-03-20,"01994698",7,0,0,4,0,0,0,0,0,0,0,NA,"Не виявлено"
"1920","Київська","Миронівський","КНП ""Миронівська центральна районна лікарня""","м. Миронівка, вул. Благовіщенська, 96","49.677070683","30.979852801",2020-03-21 09:00:00,2020-03-20,"01994149",7,0,0,15,0,0,0,0,0,0,0,NA,"Не виявлено"
"1921","Київська","Васильківський","КНП ""Васильківська центральна районна лікарня""","м. Васильків, вул. Декабристів, 87","50.201378217","30.312494273",2020-03-21 09:00:00,2020-03-20,"01994385",8,0,0,34,0,0,0,0,0,0,0,NA,"Не виявлено"
"1922","Київська","-","КНП ""Броварська багатопрофільна клінічна лікарня""","м. Бровари, вул. Шевченко, 14","50.510931013","30.764942274",2020-03-21 09:00:00,2020-03-20,"01994497",14,0,0,31,0,0,0,0,0,0,0,NA,"Не виявлено"
"1923","Київська","Києво-Святошинський","КНП ""Центральна районна лікарня Києво-Святошинської районної ради""","м. Боярка, вул. Соборності, 51","50.330963777","30.276410608",2020-03-21 09:00:00,2020-03-20,"01994669",18,0,0,40,0,0,0,0,0,0,0,NA,"Не виявлено"
"1924","Кіровоградська","-","КНП ""Центральна міська лікарня, стаціонар №1""","м. Кропивницький, вул. Фортеця, 21","48.508331380","32.266261029",2020-03-21 09:00:00,2020-03-20,"05493846",6,0,0,135,0,0,0,0,0,0,0,NA,"Не виявлено"
"1925","Кіровоградська","-","КНП ""Кіровоградська обласна лікарня""","м. Кропивницький, просп. Університетський, 2/5","48.505474289","32.219334424",2020-03-21 09:00:00,2020-03-20,"01994942",20,0,0,30,0,0,0,0,0,0,0,NA,"Не виявлено"
"1926","Луганська","Міловський","КНП ""Міловська центральна районна лікарня""","смт. Мілове, вул Мира, 44","49.379784131","40.135084285",2020-03-21 09:00:00,2020-03-20,"01983571",2,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
"1927","Луганська","Станично-Луганський","КНП ""Станично-Луганське районне  територіальне медичне об’єднання"".","смт. Станиця Луганська, вул. 5-та лінія, 39","48.665545929","39.501912720",2020-03-21 09:00:00,2020-03-20,"01983602",2,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
"1928","Луганська","Новопсковський","КНП ""Новопсковське районне територіальне медичне об’єднання""","смт. Новопсков, вул. Українська, 101А","49.547051830","39.092525694",2020-03-21 09:00:00,2020-03-20,"01983594",3,0,0,15,0,0,0,0,0,0,0,NA,"Не виявлено"
"1929","Луганська","Старобільський","КНП ""Старобільське  районне територіальне медичне об’єднання""","м. Старобільськ, вул Моностирська, 67","49.281546728","38.897801128",2020-03-21 09:00:00,2020-03-20,"01983714",10,0,0,30,0,0,0,0,0,0,0,NA,"Не виявлено"
"1930","Луганська","-","КНП ""Луганська обласна дитяча клінічна лікарня""","м. Лисичанськ, вул. 40 років Перемоги, 12а","48.867455095","38.427812455",2020-03-21 09:00:00,2020-03-20,"04542985",18,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
"1931","Луганська","-","КНП ""Сєвєродонецька міська багатопрофільна лікарня""","м. Сєвєродонецьк, вул. Єгорова, 2б","48.958906083","38.490041527",2020-03-21 09:00:00,2020-03-20,"37747995",23,0,0,60,0,0,0,0,0,0,0,NA,"Не виявлено"
"1932","Львівська","Немирівський","КЗ ""Львівський обласний протитуберкульозний санаторій""","смт. Немирів, вул. Равська, 45","50.117662512","23.440409794",2020-03-21 09:00:00,2020-03-20,"22413286",0,0,0,150,0,0,0,0,0,0,0,NA,"Не виявлено"
"1933","Одеська","Ізмаїльський","КНП ""Ізмаїльська центральна районна лікарня""","м. Ізмаїл, вул. Б.-Дністровська, 31","45.340310621","28.826934073",2020-03-21 09:00:00,2020-03-20,"26418688",1,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
"1934","Одеська","-","КНП ""Чорноморська лікарня""","м. Чорноморськ, вул. Віталія Шума, 4","46.295223575","30.648085507",2020-03-21 09:00:00,2020-03-20,"01982212",3,0,0,24,0,0,0,0,0,0,0,NA,"Не виявлено"
"1935","Полтавська","-","КП ""Полтавська обласна клінічна інфекційна лікарня""","м. Полтава, просп. Першотравневий, 22","49.576349995","34.564835021",2020-03-21 09:00:00,2020-03-20,"01999661",3,0,0,152,0,0,0,0,0,0,0,NA,"Не виявлено"
"1936","Полтавська","Пирятинський","КП ""Пирятинська центральна районна лікарня""","м. Пирятин, вул. Аврущенка, 2","50.251286617","32.506312506",2020-03-21 09:00:00,2020-03-20,"01999460",4,0,0,2,0,0,0,0,0,0,0,NA,"Не виявлено"
"1937","Полтавська","Новосанжарський","КНП ""Новосанжарська центральна районна лікарня""","смт. Нові Санжари, вул.Шевченка, 51/49","49.341192130","34.305587410",2020-03-21 09:00:00,2020-03-20,"01999425",4,0,0,12,0,0,0,0,0,0,0,NA,"Не виявлено"
